target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.4444127298267629,0.3357073057487393,0.47282588717942153,0.5156272855279153,1.477926721624119e-98
MLM CLint,2992,748,0.461549850241902,0.34681097040495745,0.5425205359410643,0.524018874304359,5.29647774777649e-102
