target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.3966982414397012,0.2940264289176198,0.6095539911853725,0.6080513493885714,3.791748035387357e-136
MLM CLint,2992,748,0.43052002817703944,0.31623930217189117,0.6459566133699125,0.6047644196401719,3.4727601986439005e-135
