target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.40680484058646404,0.30295162189979813,0.5729722200864306,0.5834636786170239,1.182425034423663e-125
MLM CLint,2992,748,0.44910336158528236,0.3281134151848166,0.6145262932657162,0.5749101930697189,2.3066657612460068e-122
