target,n_test,split_method,model_family,cv_iter,fold,rmse,mae,r2,kendall_tau,kendall_tau_pvalue,comparison_label
HLM,748,Random,ChemProp_MT,1,1,0.4687536455357897,0.35804429092615647,0.4460581866174661,0.4930714560134733,3.067315918931298e-90,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,1,1,0.43650599313138266,0.339520056985101,0.594777576294054,0.5507519297689947,1.7141930332288295e-112,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,1,2,0.4542589400920714,0.34850137280852517,0.4821372291080136,0.5168633446219432,5.166669745701845e-99,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,1,2,0.4952220508105151,0.3723290195683799,0.5441463824553909,0.530415426836186,1.8148173369897114e-104,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,1,3,0.4507025635121209,0.334151153589397,0.4739988190662756,0.5242490461057534,7.438518750377714e-102,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,1,3,0.47846016820975934,0.3689286632756407,0.5965799971115127,0.533092746708552,1.8253422545927753e-105,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,1,4,0.46305298653134136,0.35094648458519606,0.4437332463434114,0.5099645435657766,2.099754586459924e-96,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,1,4,0.49161219260036104,0.3718438022718687,0.5384255229591124,0.5274237136454722,2.593113681725162e-103,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,2,0,0.4791410973023162,0.35408572407024447,0.42514150404324025,0.5043066522698098,2.8823303250668177e-94,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,2,0,0.4970224033029829,0.3771730886941425,0.5118544969816768,0.48609111495856927,5.011545262915698e-88,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,2,1,0.44791482395952936,0.349127448583138,0.49388767904859754,0.5184531515548871,1.514974340306138e-99,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,2,1,0.47712080207122753,0.36957102878526005,0.564908696115263,0.5286971257779943,8.486306615650372e-104,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,2,2,0.44437268721568923,0.3374098210940874,0.4559143977282971,0.5094267303973314,2.781751573240472e-96,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,2,2,0.4823218635780408,0.3693503546205304,0.5638391931948895,0.5266565219898978,5.412367341622997e-103,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,2,3,0.4661276562952102,0.35260946880011323,0.4601535653992872,0.5215318696968323,9.639727871028513e-101,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,2,3,0.4844096843825004,0.3672321369013237,0.534522288049158,0.5365473015949277,7.351113685448862e-107,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,2,4,0.4690120512353267,0.35501315773411257,0.4635350324521461,0.514175295789969,5.018037766040853e-98,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,2,4,0.494778712351332,0.38082403659586284,0.559291665619298,0.52941935049893,4.342861969342278e-104,MLM_ChemProp_MT_Random
