target,n_test,split_method,model_family,cv_iter,fold,rmse,mae,r2,kendall_tau,kendall_tau_pvalue,comparison_label
HLM,748,Butina,ChemProp_ST_FM,0,0,0.4219950556106921,0.3116455435910584,0.4703806847110028,0.5103753645566741,1.4471414277353635e-96,HLM_ChemProp_ST_FM_Butina
HLM,749,Butina,ChemProp_ST_FM,0,1,0.44511192524017223,0.32947818693457004,0.5089222663922612,0.552731228049723,3.5158977977827586e-113,HLM_ChemProp_ST_FM_Butina
HLM,747,Butina,ChemProp_ST_FM,0,2,0.44239707120073185,0.33780787996912914,0.527427077886881,0.5581938576444098,9.974155459356012e-115,HLM_ChemProp_ST_FM_Butina
HLM,749,Butina,ChemProp_ST_FM,0,3,0.42525210975744204,0.317409736076293,0.5295246256774242,0.5554846326995722,3.331256640956132e-114,HLM_ChemProp_ST_FM_Butina
HLM,747,Butina,ChemProp_ST_FM,0,4,0.42428048213505215,0.32261257892389644,0.5639635191373125,0.5785561279905601,1.917121711998772e-123,HLM_ChemProp_ST_FM_Butina
HLM,747,Butina,ChemProp_ST_FM,1,0,0.4221238679194889,0.3118722332046096,0.5753097552850144,0.5829405201781509,4.5101353277629343e-125,HLM_ChemProp_ST_FM_Butina
HLM,751,Butina,ChemProp_ST_FM,1,1,0.45613532467622225,0.33728040227329514,0.4734731105592198,0.5291456029320155,5.1525304361090096e-104,HLM_ChemProp_ST_FM_Butina
HLM,747,Butina,ChemProp_ST_FM,1,2,0.4092990550277159,0.30742714451990516,0.5335959576620375,0.5647459007461911,1.1276302282589843e-117,HLM_ChemProp_ST_FM_Butina
HLM,746,Butina,ChemProp_ST_FM,1,3,0.4240055115639924,0.3314512657708166,0.5362595159499766,0.5476342984331858,1.0633517460920969e-110,HLM_ChemProp_ST_FM_Butina
HLM,749,Butina,ChemProp_ST_FM,1,4,0.42772813752955746,0.31963949672712133,0.542981863260958,0.5563163635326128,1.4236899470465457e-114,HLM_ChemProp_ST_FM_Butina
HLM,748,Butina,ChemProp_ST_FM,2,0,0.41078399503341634,0.3101524628216195,0.5495898969761,0.5586857348959198,2.1871406184833618e-115,HLM_ChemProp_ST_FM_Butina
HLM,748,Butina,ChemProp_ST_FM,2,1,0.43874363780391784,0.3295659831559822,0.5320160516997803,0.5632820183999158,3.0128962496130907e-117,HLM_ChemProp_ST_FM_Butina
HLM,749,Butina,ChemProp_ST_FM,2,2,0.4461171320439914,0.34003277529492276,0.49467136928044453,0.5335192476290849,1.6178294336264233e-105,HLM_ChemProp_ST_FM_Butina
HLM,748,Butina,ChemProp_ST_FM,2,3,0.42538650158697083,0.3249276053410683,0.5499522845158091,0.5624378076167313,1.3433855227774794e-116,HLM_ChemProp_ST_FM_Butina
HLM,747,Butina,ChemProp_ST_FM,2,4,0.44442118652064483,0.33023072187688146,0.4775410889406012,0.5284284616675756,2.6438612115806977e-103,HLM_ChemProp_ST_FM_Butina
HLM,742,Butina,ChemProp_ST_FM,3,0,0.44285575936095645,0.32502922656820665,0.44063721518746224,0.5204438653750273,1.7220287601945699e-99,HLM_ChemProp_ST_FM_Butina
HLM,741,Butina,ChemProp_ST_FM,3,1,0.43841632099477384,0.3312193457649146,0.5213395674378489,0.5447657636022076,8.443120940463622e-109,HLM_ChemProp_ST_FM_Butina
HLM,772,Butina,ChemProp_ST_FM,3,2,0.42170060469177034,0.3227468404315191,0.5910950629133103,0.5895418397847599,4.0481404967723433e-132,HLM_ChemProp_ST_FM_Butina
HLM,741,Butina,ChemProp_ST_FM,3,3,0.44697378752669364,0.3247549623658718,0.5314741659921158,0.5577110022974295,6.2836734530501024e-114,HLM_ChemProp_ST_FM_Butina
HLM,744,Butina,ChemProp_ST_FM,3,4,0.4239985391075263,0.32725805797811414,0.48554752284818936,0.5238016197130728,4.0284405359284123e-101,HLM_ChemProp_ST_FM_Butina
HLM,746,Butina,ChemProp_ST_FM,4,0,0.4393686825697472,0.32789987248115604,0.5385396156822417,0.5691709090740912,2.377027319220414e-119,HLM_ChemProp_ST_FM_Butina
HLM,750,Butina,ChemProp_ST_FM,4,1,0.4451963638773992,0.3365197350590283,0.4663450203394641,0.49812993543257705,2.6827109453985196e-92,HLM_ChemProp_ST_FM_Butina
HLM,746,Butina,ChemProp_ST_FM,4,2,0.42872805200712344,0.3266185886630311,0.4947138295005086,0.5444004594018397,2.4557578765171975e-109,HLM_ChemProp_ST_FM_Butina
HLM,751,Butina,ChemProp_ST_FM,4,3,0.417968896375727,0.31684947169948346,0.579944413260048,0.5798252873304147,1.9708891662369454e-124,HLM_ChemProp_ST_FM_Butina
HLM,747,Butina,ChemProp_ST_FM,4,4,0.4264004710178323,0.3242448254785365,0.5434726900145517,0.5621460795465517,1.1284794988387325e-116,HLM_ChemProp_ST_FM_Butina
