target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.3987145873303958,0.3021243409778009,0.5839113054581068,0.5870011426453563,3.286881046397816e-127
MLM CLint,2992,748,0.4421741790999555,0.3277077031464963,0.6347843201625889,0.582527093009904,1.350437250954381e-125
