target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2993,747,0.4584540507370856,0.34238791705166816,0.47225632155264674,0.5194712787365213,6.726989818061301e-100
MLM CLint,2993,747,0.5003038040491051,0.3651716721860205,0.5441158811033812,0.5349852483373131,4.504578877423791e-106
