target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2989,751,0.4350349280129704,0.3263577905697513,0.5449416475580137,0.5512144062090482,1.2819346448691927e-112
MLM CLint,2989,751,0.45632168652098126,0.34412010319929265,0.5423036154898433,0.5467812165372787,2.547591601062881e-111
