target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.49167015948030385,0.3759260986260572,0.4654163542126596,0.5266914598746476,1.1959634381260452e-102
MLM CLint,2992,748,0.4814062355656207,0.3534627278094893,0.5439051419813328,0.5250989072796928,2.0690569519154073e-102
