target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2995,745,0.467513220610535,0.3569818557747109,0.5001019937042794,0.5445883888771659,6.497641694985154e-109
MLM CLint,2995,745,0.4866408147501142,0.36046041006098445,0.6284684627751649,0.5742651659397209,1.4955184762507231e-121
