target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2982,758,0.4563882694340344,0.34505304466738157,0.4812384972924093,0.5087928003417449,2.8077327883098515e-97
MLM CLint,2982,758,0.4767352640457977,0.35673753707925127,0.5486282301889054,0.5379530833287014,8.299487245651234e-109
