target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.44734580492479664,0.33812563795963685,0.5251528909588945,0.5375036297579193,1.0680029945835281e-106
MLM CLint,2992,748,0.5013495014880985,0.36764757501829426,0.5877413839732848,0.5720316790310427,3.909919517336978e-121
