target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2991,749,0.4572223685425914,0.33577010383294426,0.4818366148341098,0.5297804511602744,4.052568556497977e-104
MLM CLint,2991,749,0.49035238171912104,0.3617531017729164,0.5384478848204217,0.5339486560335779,5.706397350963815e-106
