target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2993,747,0.4371646713859924,0.3283077992159135,0.5238502039696619,0.5450684995258775,8.72701638455026e-110
MLM CLint,2993,747,0.4836878310214847,0.3634359414668497,0.5214899638144679,0.5193666290317103,4.236175709004186e-100
