target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.44043693905487474,0.32240141176641696,0.5105457551048597,0.5420583247595823,1.0486069912134373e-108
MLM CLint,2992,748,0.46311411157981053,0.3356885615678884,0.5878451896608062,0.5931141266456004,4.109615693217254e-130
