target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.3961244947033514,0.29875345687302657,0.5676495507545025,0.5674006751866637,5.685217258191417e-119
MLM CLint,2992,748,0.4413354389651233,0.3190563448729241,0.6348171744247325,0.5886477076387938,3.5734991055001056e-128
