target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2993,747,0.44587221428775337,0.33927299538233663,0.5261801124643313,0.5491876150437798,3.3004618218941364e-111
MLM CLint,2993,747,0.4889321596591953,0.3628913293988723,0.6109750963001115,0.5507898171845981,2.838288518982503e-112
