target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.42611511424359516,0.31054293686080187,0.5453387038595215,0.5746399263894263,8.264031992944381e-122
MLM CLint,2992,748,0.4439209911560535,0.3112533064411128,0.6105885422815647,0.5918165887072155,1.5365858251286337e-129
