target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.42611389501777475,0.318182559024841,0.5422522437246715,0.5559085933921122,3.56429195708253e-114
MLM CLint,2992,748,0.4114455891299876,0.3066481569302233,0.639970680295372,0.594769137885679,7.404948231155259e-131
