target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2999,741,0.4362177481120296,0.33281909249187464,0.5261283085562333,0.5559041418877652,3.4057568522120144e-113
MLM CLint,2999,741,0.4585287411355258,0.3424628771487222,0.4826797288974076,0.5156861029659917,6.071731460816829e-98
