target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2991,749,0.4479487385395684,0.3452635108295007,0.49377452005166633,0.5247345618251429,4.545482148031367e-102
MLM CLint,2991,749,0.5224290979238064,0.3819182319445606,0.46946849947425895,0.5111733601380299,2.793511312555292e-97
