target,n_test,split_method,model_family,cv_iter,fold,rmse,mae,r2,kendall_tau,kendall_tau_pvalue,comparison_label
HLM,748,Random,ChemProp_ST_FM,0,0,0.4150277104509689,0.3072582295547374,0.587146456704591,0.5967652038821647,3.479405915636016e-131,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,0,1,0.4134412506171379,0.3106403054845847,0.5560885768859161,0.5727104616191081,4.148578574898102e-121,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,0,2,0.39032332082837023,0.28841981512902715,0.5902741394590746,0.613600774977386,9.935397695273435e-139,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,0,3,0.3854869690953077,0.28711380186440877,0.5961257497263975,0.5940693686760794,3.2715768594779814e-130,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,0,4,0.3953755910944847,0.3009401670378899,0.6349758603316022,0.6215638256391313,2.7981212763577107e-142,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,1,0,0.39376640245395783,0.2933094142103754,0.6153039270725431,0.6165228817418887,6.451095256062105e-140,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,1,1,0.41014070944955305,0.31046535622494736,0.5759270333246118,0.5778996427350965,3.1137979242442675e-123,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,1,2,0.3915230482150727,0.29394269711707943,0.6152998189207212,0.5990890779725695,2.3920961418570377e-132,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,1,3,0.4035203100706428,0.2940068172977867,0.578364218150442,0.5921019802548729,2.1926449871080575e-129,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,1,4,0.4012975371187449,0.29803016793108705,0.5822132004956772,0.5919045605862252,3.4133219977800047e-129,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,2,0,0.40328090109837933,0.2955727881730247,0.5927609481271929,0.5981895411799185,7.794814398319647e-132,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,2,1,0.3970936374340655,0.2987676918583919,0.6022209600221187,0.5981903445938987,7.185950931443306e-132,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,2,2,0.39123837303524256,0.298651074855993,0.5782496937682668,0.5854172362650317,1.6016404692371276e-126,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,2,3,0.40458131129684377,0.3017836889597805,0.5933019124142704,0.6025674878092041,8.017478445451659e-134,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,2,4,0.3956524970552087,0.2940652276574748,0.618230539076598,0.6135774529814815,9.32846999575742e-139,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,3,0,0.39415736371886,0.2914349435257138,0.5948812849693448,0.5929181181842953,1.2680688907763092e-129,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,3,1,0.4043627145975827,0.29687130614151824,0.5935404379358281,0.597748316779025,1.0087700389408278e-131,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,3,2,0.3865343043099173,0.29142445607978545,0.5915852984653313,0.5904101374171347,1.1730573421822674e-128,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,3,3,0.3979261646565648,0.3019127083695608,0.6063030560288012,0.5905064258051747,1.3529261880387806e-128,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,3,4,0.3951604068109296,0.2924991458638598,0.625578709000522,0.6189433611421403,4.958414029792209e-141,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,4,0,0.4036428092421516,0.30119607362559014,0.5989788133959326,0.599729871356425,1.997101705855519e-132,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,4,1,0.4035425134283735,0.3004866266539873,0.5737736891663019,0.5813394033981842,8.256536244352385e-125,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,4,2,0.3907301168977411,0.29027616993123834,0.6151901030187507,0.6105158735457091,3.040236960160563e-137,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,4,3,0.41811141178936895,0.30222147054650766,0.5589085188054979,0.579082309332209,8.641160271338269e-124,HLM_ChemProp_ST_FM_Random
HLM,748,Random,ChemProp_ST_FM,4,4,0.3891740288410687,0.2963556311371795,0.6091846570081504,0.605412571704455,3.8759441584506796e-135,HLM_ChemProp_ST_FM_Random
