target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2991,749,0.45699796923375924,0.33843370128702993,0.47829339584183805,0.5238465078808646,8.59373438193466e-102
MLM CLint,2991,749,0.49784015265417436,0.36220894976696116,0.45891136528058596,0.4964867181944726,6.862057839802992e-92
