target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2991,749,0.495577442976365,0.36505769347447375,0.36104980988093793,0.4609806070547118,3.107441589697768e-79
MLM CLint,2991,749,0.5240428002633944,0.3833792656944051,0.475233400108413,0.4730072388610719,1.479320724799686e-83
