target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.3945385820703777,0.28895500142415576,0.6076520231655294,0.6080362255870166,3.8329566924123965e-136
MLM CLint,2992,748,0.4373057701206377,0.30700216279865844,0.6231524589436057,0.6138023039876864,3.125756554179096e-139
