target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.4375286182383697,0.3216270832606305,0.4306726853515246,0.4871431455450254,4.004633420875179e-88
MLM CLint,2992,748,0.45460879804299315,0.3406361822101384,0.5171069038961155,0.5326862731925402,2.4672757078151e-105
