target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2994,746,0.46121654552747343,0.3372824628315345,0.49150582200721427,0.5411636900284265,4.577297775527372e-108
MLM CLint,2994,746,0.49543722191310674,0.36850289752877663,0.5672641758125957,0.536282910529332,1.9339673507560072e-106
