target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.41039325981800895,0.3019609320462436,0.5626096991334235,0.5735807295591482,1.8118599768467572e-121
MLM CLint,2992,748,0.4537847750249984,0.32450870138130117,0.5689260950973345,0.5552474829734058,2.7395687071051022e-114
