target,n_test,split_method,model_family,cv_iter,fold,rmse,mae,r2,kendall_tau,kendall_tau_pvalue,comparison_label
MLM,748,Scaffold,ChemProp_ST_FM,0,0,0.4908443868100573,0.3560264922738593,0.6205956766089417,0.5750159264455973,2.1926388479979756e-122,MLM_ChemProp_ST_FM_Scaffold
MLM,749,Scaffold,ChemProp_ST_FM,0,1,0.45264055451867363,0.3363848652317305,0.5633663416338919,0.5589195092421875,6.039283823237681e-116,MLM_ChemProp_ST_FM_Scaffold
MLM,747,Scaffold,ChemProp_ST_FM,0,2,0.4526132286012391,0.3419966931365941,0.6152589167870168,0.5770149114888654,4.348953736613947e-123,MLM_ChemProp_ST_FM_Scaffold
MLM,749,Scaffold,ChemProp_ST_FM,0,3,0.49676888594964286,0.3617645662511126,0.5648032251938326,0.5670077254042496,3.208565831262753e-119,MLM_ChemProp_ST_FM_Scaffold
MLM,747,Scaffold,ChemProp_ST_FM,0,4,0.4405070040999808,0.32913985845855726,0.5110875616933436,0.5276069895781326,2.899272684036369e-103,MLM_ChemProp_ST_FM_Scaffold
MLM,748,Scaffold,ChemProp_ST_FM,1,0,0.44086460854277987,0.3335508874435722,0.6524088276935438,0.5900222109071009,9.21479158036559e-129,MLM_ChemProp_ST_FM_Scaffold
MLM,747,Scaffold,ChemProp_ST_FM,1,1,0.460565800793227,0.3428390708538096,0.566145505010328,0.5528610309464216,3.5134090003408015e-113,MLM_ChemProp_ST_FM_Scaffold
MLM,749,Scaffold,ChemProp_ST_FM,1,2,0.526717123557312,0.39068037343765805,0.4607237000411176,0.5141626955634366,2.057400130677569e-98,MLM_ChemProp_ST_FM_Scaffold
MLM,747,Scaffold,ChemProp_ST_FM,1,3,0.46226802171417536,0.3407995473839123,0.6539956044258612,0.6039108623717451,1.2948681536983803e-134,MLM_ChemProp_ST_FM_Scaffold
MLM,749,Scaffold,ChemProp_ST_FM,1,4,0.431452416827499,0.31967929241157655,0.5748172185319146,0.5485126970695574,9.813079192872004e-112,MLM_ChemProp_ST_FM_Scaffold
MLM,746,Scaffold,ChemProp_ST_FM,2,0,0.4558944331201093,0.3409871011349956,0.5538294533488775,0.5512728959456022,2.1180501994309087e-112,MLM_ChemProp_ST_FM_Scaffold
MLM,745,Scaffold,ChemProp_ST_FM,2,1,0.4848458684997185,0.3631406504600403,0.5941989405598176,0.5450148907148126,9.924839584587618e-110,MLM_ChemProp_ST_FM_Scaffold
MLM,758,Scaffold,ChemProp_ST_FM,2,2,0.443612355996724,0.3351288577821279,0.6091707078777502,0.5823601651885012,3.4242885172383223e-127,MLM_ChemProp_ST_FM_Scaffold
MLM,746,Scaffold,ChemProp_ST_FM,2,3,0.4878810182928807,0.35428768036295444,0.44642627661680834,0.5386928399052272,2.0026398314029784e-107,MLM_ChemProp_ST_FM_Scaffold
MLM,745,Scaffold,ChemProp_ST_FM,2,4,0.47477916061727626,0.3579658928735421,0.6463595618660829,0.5835499998298093,1.8527172237554761e-125,MLM_ChemProp_ST_FM_Scaffold
MLM,747,Scaffold,ChemProp_ST_FM,3,0,0.4884238061484,0.3635469289620144,0.5957422153702429,0.5865008806900749,4.372214447205522e-127,MLM_ChemProp_ST_FM_Scaffold
MLM,747,Scaffold,ChemProp_ST_FM,3,1,0.485194672402099,0.3569044403627586,0.4631219468203923,0.4808610421669747,4.286954016464865e-86,MLM_ChemProp_ST_FM_Scaffold
MLM,747,Scaffold,ChemProp_ST_FM,3,2,0.45901998265044464,0.3495683138159246,0.6126570712588959,0.5563457285492032,1.4363763994280284e-114,MLM_ChemProp_ST_FM_Scaffold
MLM,750,Scaffold,ChemProp_ST_FM,3,3,0.47845982262206543,0.3658622477052844,0.5796132779477959,0.5376033639983292,1.515325328568066e-107,MLM_ChemProp_ST_FM_Scaffold
MLM,749,Scaffold,ChemProp_ST_FM,3,4,0.4673466101337694,0.3408409386562767,0.5592861296908036,0.5658077554547168,9.226984566289422e-119,MLM_ChemProp_ST_FM_Scaffold
MLM,749,Scaffold,ChemProp_ST_FM,4,0,0.470299299320898,0.3568025861958041,0.5857841618405343,0.5642410054976735,4.19404164327876e-118,MLM_ChemProp_ST_FM_Scaffold
MLM,748,Scaffold,ChemProp_ST_FM,4,1,0.5016748705198456,0.3744435259030706,0.5147419653541612,0.5211955615001871,6.478068788063712e-101,MLM_ChemProp_ST_FM_Scaffold
MLM,748,Scaffold,ChemProp_ST_FM,4,2,0.4865123428251714,0.35457982140352906,0.6117814423718562,0.5991425157010962,1.0189422469314025e-132,MLM_ChemProp_ST_FM_Scaffold
MLM,747,Scaffold,ChemProp_ST_FM,4,3,0.4540879086749175,0.3328206201330856,0.5116703670475674,0.5255013891333887,1.873088941703129e-102,MLM_ChemProp_ST_FM_Scaffold
MLM,748,Scaffold,ChemProp_ST_FM,4,4,0.45161879503406055,0.34430265763532963,0.5986014782158731,0.5430748168113251,2.0407246160532371e-109,MLM_ChemProp_ST_FM_Scaffold
