target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.4123073238989091,0.3075403668458642,0.5776207316499404,0.5968201788360071,2.5810625103361463e-131
MLM CLint,2992,748,0.44982958717023797,0.3229899282513628,0.5986074647224114,0.5918375051126288,1.3799667874922926e-129
