target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2993,747,0.4596134135789713,0.34862430664933935,0.4412107769853417,0.4880419650858104,2.212027245428689e-88
MLM CLint,2993,747,0.5341291548160232,0.38256972136526274,0.4843333519629254,0.5023579158446861,9.514655668978718e-94
