target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2993,747,0.48394497020443894,0.36240667263995885,0.4551603278155232,0.4972735234576774,1.4409871746108994e-91
MLM CLint,2993,747,0.491962847580717,0.3623348189773823,0.6081151027390901,0.5612908962672735,1.5611267351188747e-116
