target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2991,749,0.4476782682248736,0.33419153988997513,0.5097604930533882,0.5388604474111712,1.6935256455558497e-107
MLM CLint,2991,749,0.5081905390953543,0.370377083578386,0.5445611800417621,0.5394667032514543,4.276566519759794e-108
