target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2991,749,0.44401058534502974,0.3262709629371522,0.5017055016405128,0.5468273572860011,1.1153593514276465e-110
MLM CLint,2991,749,0.48753484376588896,0.3593902700663132,0.5548674457435852,0.5391307840857578,5.480508697435154e-108
