target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.43910646084136706,0.31511678919645647,0.5206918734161955,0.5638953225359732,1.9349715461057693e-117
MLM CLint,2992,748,0.4382897632915143,0.31457556653114843,0.6170577957268681,0.5923640117626493,8.239129605503374e-130
