target,n_test,split_method,model_family,cv_iter,fold,rmse,mae,r2,kendall_tau,kendall_tau_pvalue,comparison_label
MLM,750,Scaffold,ChemProp_MT_FM,3,3,0.46380861378114707,0.3525068609169163,0.6049649228432119,0.5686474985610486,4.3121259909388666e-120,MLM_ChemProp_MT_FM_Scaffold
HLM,749,Scaffold,ChemProp_MT_FM,3,4,0.4349648157637589,0.3331984089815397,0.4484985852964656,0.5013769195697227,1.9423872243885775e-93,HLM_ChemProp_MT_FM_Scaffold
MLM,749,Scaffold,ChemProp_MT_FM,3,4,0.4794050842744265,0.34916448616843276,0.5362501348492565,0.5473345278389695,2.931515574470028e-111,MLM_ChemProp_MT_FM_Scaffold
HLM,749,Scaffold,ChemProp_MT_FM,4,0,0.4336329163544463,0.3193716677662705,0.5247261419942244,0.5612857486941895,1.6319176736697493e-116,HLM_ChemProp_MT_FM_Scaffold
MLM,749,Scaffold,ChemProp_MT_FM,4,0,0.47052423308969793,0.357432117637677,0.5853878465130173,0.5704323923259157,1.1484172773578724e-120,MLM_ChemProp_MT_FM_Scaffold
HLM,748,Scaffold,ChemProp_MT_FM,4,1,0.40765388944546394,0.3140875012630624,0.5589370537898734,0.5856787125319346,1.2289780943289122e-126,HLM_ChemProp_MT_FM_Scaffold
MLM,748,Scaffold,ChemProp_MT_FM,4,1,0.49650420247967547,0.3714596486033309,0.5246933418559271,0.5383310130797484,1.5731073793835418e-107,MLM_ChemProp_MT_FM_Scaffold
HLM,748,Scaffold,ChemProp_MT_FM,4,2,0.4474523687811743,0.3379264366117502,0.5249266339310669,0.553345317050346,5.54917884356197e-113,HLM_ChemProp_MT_FM_Scaffold
MLM,748,Scaffold,ChemProp_MT_FM,4,2,0.4843336941309177,0.35048309060854327,0.6152506167835391,0.60030972991965,3.1501613062966015e-133,MLM_ChemProp_MT_FM_Scaffold
HLM,747,Scaffold,ChemProp_MT_FM,4,3,0.4221806892473269,0.311095516811578,0.43421785776454436,0.493405056351966,2.3110997907604513e-90,HLM_ChemProp_MT_FM_Scaffold
MLM,747,Scaffold,ChemProp_MT_FM,4,3,0.43834209192175305,0.3295929995124904,0.544949542533907,0.5298947452820388,3.8453234346541034e-104,MLM_ChemProp_MT_FM_Scaffold
HLM,748,Scaffold,ChemProp_MT_FM,4,4,0.4610438161731563,0.34621084654206574,0.5299410030067563,0.5550105725636203,8.868723836137706e-114,HLM_ChemProp_MT_FM_Scaffold
MLM,748,Scaffold,ChemProp_MT_FM,4,4,0.45326328221686984,0.34865209400502495,0.5956729174978288,0.5435115793340745,1.370461062080395e-109,MLM_ChemProp_MT_FM_Scaffold
