target,n_test,split_method,model_family,cv_iter,fold,rmse,mae,r2,kendall_tau,kendall_tau_pvalue,comparison_label
HLM,749,Scaffold,ChemProp_MT,1,2,0.5089260249536272,0.38215331347187714,0.3465735881898816,0.4930784586570787,2.304774717433149e-90,HLM_ChemProp_MT_Scaffold
MLM,749,Scaffold,ChemProp_MT,1,2,0.5673447096523375,0.4248648734037812,0.37432258515461714,0.45589456515773086,8.861913054241221e-78,MLM_ChemProp_MT_Scaffold
HLM,747,Scaffold,ChemProp_MT,1,3,0.5002054807014857,0.37262807994722374,0.41793209390892727,0.47969513457443125,2.342330501231783e-85,HLM_ChemProp_MT_Scaffold
MLM,747,Scaffold,ChemProp_MT,1,3,0.47796781669235816,0.3673980057212503,0.6300941298367999,0.5654524285228292,2.926836036006283e-118,MLM_ChemProp_MT_Scaffold
HLM,749,Scaffold,ChemProp_MT,1,4,0.4454164692889475,0.3442572051367665,0.4711956078384536,0.5119725169467462,3.015455272701321e-97,HLM_ChemProp_MT_Scaffold
MLM,749,Scaffold,ChemProp_MT,1,4,0.46474983941553616,0.3577920471215122,0.5066577010361262,0.49213011469931667,2.5373810306275255e-90,MLM_ChemProp_MT_Scaffold
HLM,746,Scaffold,ChemProp_MT,2,0,0.46479082627525736,0.3533295644907287,0.4034828136359737,0.47716371971253924,1.7218332803313129e-84,HLM_ChemProp_MT_Scaffold
MLM,746,Scaffold,ChemProp_MT,2,0,0.4954892971455194,0.37621266169371537,0.4729632794479264,0.48461858554348863,2.656034205386028e-87,MLM_ChemProp_MT_Scaffold
HLM,745,Scaffold,ChemProp_MT,2,1,0.47550691815623564,0.35714317941535273,0.4313194770337032,0.4913750315165471,2.356627064280281e-89,HLM_ChemProp_MT_Scaffold
MLM,745,Scaffold,ChemProp_MT,2,1,0.5101316035206322,0.3964435384043903,0.5507684626615394,0.5016241923480576,2.998383883388274e-93,MLM_ChemProp_MT_Scaffold
HLM,758,Scaffold,ChemProp_MT,2,2,0.49732116318162284,0.37459713380123566,0.3840114001653493,0.4702937059121131,2.1018148419889148e-83,HLM_ChemProp_MT_Scaffold
MLM,758,Scaffold,ChemProp_MT,2,2,0.4949533311828656,0.37428347750973384,0.5134714380353145,0.5166142657921566,1.6377719997275182e-100,MLM_ChemProp_MT_Scaffold
HLM,746,Scaffold,ChemProp_MT,2,3,0.48386959941031316,0.36984820746603286,0.3671416424761016,0.4638022900360089,6.7145553913035e-80,HLM_ChemProp_MT_Scaffold
