target,n_test,split_method,model_family,cv_iter,fold,rmse,mae,r2,kendall_tau,kendall_tau_pvalue,comparison_label
MLM,748,Random,ChemProp_ST_FM,0,0,0.42406280995048384,0.3069165875039005,0.6636660155587775,0.6325639019309991,1.0088782714519168e-147,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,0,1,0.455127236026541,0.3238367215310686,0.5663717744555281,0.5732988539624957,1.031541607086595e-121,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,0,2,0.4065573199453537,0.30606600814072177,0.6877074594386059,0.6238691819627435,9.190994524620244e-144,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,0,3,0.42670720427330344,0.310801053280741,0.6509209534840226,0.6050624933172093,2.5138557302384578e-135,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,0,4,0.4356385201725322,0.31927345914746424,0.6588201637695488,0.608491130119521,7.585674964848692e-137,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,1,0,0.4191217200962669,0.3135134520778125,0.6644555174880946,0.6088304785791742,5.476527227084245e-137,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,1,1,0.4267786246983806,0.322996751409586,0.6126367933764026,0.6003028502111237,2.8445530552041388e-133,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,1,2,0.44583071987163087,0.3270959211351349,0.6305416917675518,0.6033895231674237,1.3073117587055204e-134,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,1,3,0.44119310511545373,0.32373429141300974,0.6569769655952635,0.5942294041326642,1.4521204591149774e-130,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,1,4,0.4516242209178299,0.3240414171673169,0.6104609988641791,0.6002695831534177,3.0650307002660257e-133,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,2,0,0.4291756889180501,0.31780551887951064,0.6360283238707867,0.5890343752781567,2.3979117535169885e-128,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,2,1,0.4231121887193939,0.3173508262747629,0.6578356392363183,0.6195813205747478,8.191531208337085e-142,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,2,2,0.43312640406342434,0.31525412709169137,0.6482759547856332,0.6120217682118755,2.1426520819333738e-138,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,2,3,0.43747328040758393,0.3234920696054879,0.6203561908103424,0.6051868086757528,2.0630177422963875e-135,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,2,4,0.43091674774974986,0.3241622278095447,0.6657156857377383,0.6091573049848461,3.643213522729011e-137,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,3,0,0.4456548128378055,0.32698426329298713,0.6215517470632217,0.5969910490625875,8.195098271573937e-132,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,3,1,0.4261170574050818,0.31094778391343697,0.638033468147706,0.5987731831288637,1.3518055201281303e-132,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,3,2,0.45522341363865415,0.3448556637805745,0.6301422879325704,0.565268409220577,2.42983038618884e-118,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,3,3,0.4228847044320328,0.31903977750348744,0.6362583528284211,0.6057856072252268,1.15234173300392e-135,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,3,4,0.4566752376089303,0.3253592848886228,0.6164092614625304,0.596081197314522,2.213007906974689e-131,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,4,0,0.4323245036198094,0.32314617124061806,0.6504738729822961,0.6002542228971038,3.2778838535943623e-133,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,4,1,0.43482924525272026,0.32360763391067254,0.6468167083929274,0.5928100483804886,5.296524112784422e-130,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,4,2,0.44764970242596597,0.31217591236371117,0.605113878427202,0.6105562407956197,8.67307736671152e-138,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,4,3,0.45279672083536243,0.33091683854317727,0.6060048373143696,0.6044791628588128,4.480290864382256e-135,MLM_ChemProp_ST_FM_Random
MLM,748,Random,ChemProp_ST_FM,4,4,0.4307377424086593,0.3173295355134863,0.6454087591542683,0.6003580429253821,2.921016375283442e-133,MLM_ChemProp_ST_FM_Random
