target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2995,745,0.4308415573253572,0.3251993291406887,0.5331365785946338,0.5563655733681137,5.383969788073409e-114
MLM CLint,2995,745,0.48153362676123057,0.3637626411923078,0.5997244905209504,0.5450299537630683,1.0054556441318889e-109
