target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.42224881118859253,0.31465445747104703,0.5525499146060959,0.5776427923973095,3.53449061463642e-123
MLM CLint,2992,748,0.4783959712640537,0.3401219730901538,0.5745970627061543,0.5796733654712882,2.1878528635099004e-124
