target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2994,746,0.4343439448259077,0.34015594240971725,0.4900619857859819,0.509865434590813,3.792509061034657e-96
MLM CLint,2994,746,0.46735685111659714,0.34099315694925286,0.49202206178467134,0.5280375177806235,2.7998889378408796e-103
