target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.42549365448273674,0.32653817863437057,0.5194887401905026,0.5340368810962568,1.302535175010527e-105
MLM CLint,2992,748,0.5026631799842683,0.3723412814012685,0.5128281461352429,0.5198761993120465,2.09255227979579e-100
