target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2994,746,0.4503924687126054,0.32963071565519464,0.4398683602897453,0.4999968099356969,1.4436572577677703e-92
MLM CLint,2994,746,0.4745468734301339,0.344866013905117,0.5165733902345979,0.526583089694852,1.036009372492954e-102
