target,n_train,n_val,rmse,mae,r2,kendall_tau,kendall_tau_pvalue
HLM CLint,2992,748,0.41559969699455634,0.30565518603522335,0.570555053996668,0.5844498605580192,5.225533041264776e-126
MLM CLint,2992,748,0.4258240441853675,0.3140651448111475,0.6311842701191177,0.5995603805718812,6.278668251274643e-133
